MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/23/2025 23:55:13,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,0.09
7/23/2025 23:55:19,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,4.5
7/23/2025 23:55:22,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,0.93
7/23/2025 23:55:26,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,1.87
7/23/2025 23:55:30,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,2.56
7/23/2025 23:55:37,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,1.3
7/23/2025 23:55:45,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,0.11
7/23/2025 23:55:47,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,0.59
7/24/2025 0:03:11,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,1.47
7/24/2025 0:03:12,1.17.0,Bandit100,40,3.98,,20,100,0,RightWithPellet,Left,251,271,300,0,,,0.64
7/24/2025 0:03:15,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,251,271,301,0,Timed_out,1954.0,
7/24/2025 0:03:52,1.17.0,Bandit100,40,3.98,,20,100,0,Right,Left,251,272,301,1,,,0.86
7/24/2025 0:03:53,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:03:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:03:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:03:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:03:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:03:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:03:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:03:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:03:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,272,301,1,,,0.0
7/24/2025 0:28:51,1.17.0,Bandit100,40,3.98,,20,100,0,Right,Left,251,273,301,1,,,1.16
7/24/2025 0:28:52,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:28:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:02,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:03,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:03,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:03,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:04,1.17.0,Bandit100,40,3.99,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:05,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:05,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:05,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:06,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:06,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:06,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:06,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:29:07,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,273,301,1,,,0.0
7/24/2025 0:53:55,1.17.0,Bandit100,40,3.98,,20,100,0,Right,Left,251,274,301,1,,,0.02
7/24/2025 0:53:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:53:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:01,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:01,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:01,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:02,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:02,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:02,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:03,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:03,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:05,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,274,301,1,,,0.0
7/24/2025 0:54:09,1.17.0,Bandit100,40,3.98,,20,100,0,LeftinTimeOut,Left,251,274,301,1,,,
7/24/2025 0:58:53,1.17.0,Bandit100,40,3.98,,20,100,0,Right,Left,251,275,301,1,,,0.42
7/24/2025 0:58:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:58:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:59:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:59:01,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:59:01,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:59:01,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:59:01,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 0:59:02,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,275,301,1,,,0.0
7/24/2025 1:03:24,1.17.0,Bandit100,40,3.98,,20,100,0,Right,Left,251,276,301,1,,,2.28
7/24/2025 1:03:24,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:25,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:25,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:25,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:26,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:26,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:26,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:27,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:27,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:27,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:28,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:28,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:28,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:28,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:29,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:29,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:29,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:30,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:30,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:30,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:32,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:32,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:32,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:32,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:33,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:33,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:37,1.17.0,Bandit100,40,3.98,,20,100,0,LeftinTimeOut,Left,251,276,301,1,,,
7/24/2025 1:03:43,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:43,1.17.0,Bandit100,40,3.97,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:43,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:44,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:44,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:44,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:03:45,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,276,301,1,,,0.0
7/24/2025 1:07:30,1.17.0,Bandit100,40,3.98,,20,100,0,Right,Left,251,277,301,1,,,0.0
7/24/2025 1:07:31,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,277,301,1,,,0.0
7/24/2025 1:07:31,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,277,301,1,,,0.0
7/24/2025 1:07:32,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,277,301,1,,,0.0
7/24/2025 1:07:32,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,277,301,1,,,0.0
7/24/2025 1:07:32,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,277,301,1,,,0.0
7/24/2025 1:07:48,1.17.0,Bandit100,40,3.98,,20,100,0,Right,Left,251,278,301,1,,,0.08
7/24/2025 1:07:48,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:49,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:49,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:49,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:50,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:52,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:52,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:52,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:53,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:54,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:55,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:56,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:57,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:58,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:07:59,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:00,1.17.0,Bandit100,40,3.99,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:00,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:02,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:03,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:04,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:05,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:05,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:07,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:07,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:08,1.17.0,Bandit100,40,3.98,,20,100,0,RightinTimeout,Left,251,278,301,1,,,0.0
7/24/2025 1:08:19,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,252,278,301,1,,,0.18
7/24/2025 1:08:20,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,252,278,302,1,0.79,3905.0,
7/24/2025 1:08:37,1.17.0,Bandit100,40,3.97,,20,100,0,Left,Left,253,278,302,2,,,0.33
7/24/2025 1:08:39,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,253,278,303,2,0.91,18.0,
7/24/2025 1:08:59,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,254,278,303,3,,,0.27
7/24/2025 1:09:01,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,254,278,304,3,1.04,23.0,
7/24/2025 1:09:14,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,255,278,304,4,,,0.61
7/24/2025 1:09:16,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,255,278,305,4,0.66,15.0,
7/24/2025 1:09:33,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,256,278,305,5,,,0.04
7/24/2025 1:09:34,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,256,278,306,5,0.98,18.0,
7/24/2025 1:09:57,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,257,278,306,6,,,0.37
7/24/2025 1:09:59,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,257,278,307,6,0.72,25.0,
7/24/2025 1:10:22,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,258,278,307,7,,,0.15
7/24/2025 1:10:24,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,258,278,308,7,0.72,25.0,
7/24/2025 1:10:43,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,259,278,308,8,,,0.41
7/24/2025 1:10:46,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,259,278,309,8,1.93,22.0,
7/24/2025 1:11:09,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,260,278,309,9,,,0.04
7/24/2025 1:11:10,1.17.0,Bandit100,40,3.98,1.0,20,100,0,Pellet,Left,260,278,310,9,0.66,24.0,
7/24/2025 1:11:37,1.17.0,Bandit100,40,3.98,,20,100,0,Left,Left,261,278,310,10,,,0.04
7/24/2025 1:21:12,1.17.0,Bandit100,40,3.98,,20,100,0,LeftWithPellet,Left,261,278,310,10,,,0.17
7/24/2025 1:21:13,1.17.0,Bandit100,40,3.98,,20,100,0,LeftWithPellet,Left,261,278,310,10,,,0.43
7/24/2025 1:21:18,1.17.0,Bandit100,40,3.98,,20,100,0,LeftWithPellet,Left,261,278,310,10,,,0.05
